TITLE="DuctFlow_Re300_YZ.dat"
VARIABLES="y" "z" "<u>" "<v>" "<w>" "<u'u'>" "<v'v'>" "<w'w'>" "<u'v'>" "<u'w'>" "<v'w'>" "<eps>"
1.2105310e-01 +9.8452220e-01 +4.8279600e+00 +1.5395137e-01 +1.6303147e-02 +1.4020200e+00 +1.4536411e-01 +4.4294111e-03 +8.1088156e-02 +3.8708978e-02 +7.5177211e-03 +6.2753611e+03
1.2848990e-01 +9.8452220e-01 +4.9020967e+00 +1.6696943e-01 +1.4546120e-02 +1.4710544e+00 +1.5617378e-01 +4.5610978e-03 +8.6058200e-02 +3.9601656e-02 +6.5896567e-03 +6.6265411e+03
1.3623700e-01 +9.8452220e-01 +4.9601733e+00 +1.7905897e-01 +1.2582437e-02 +1.5356122e+00 +1.6649744e-01 +4.7346900e-03 +8.9817778e-02 +4.0431467e-02 +5.5925722e-03 +6.9729044e+03
1.4430030e-01 +9.8452220e-01 +5.0022867e+00 +1.8992497e-01 +1.0430803e-02 +1.5953156e+00 +1.7619522e-01 +4.9524533e-03 +9.2277878e-02 +4.1215933e-02 +4.5609678e-03 +7.3135044e+03
1.5268540e-01 +9.8452220e-01 +5.0288067e+00 +1.9926043e-01 +8.1090467e-03 +1.6501178e+00 +1.8513956e-01 +5.2217178e-03 +9.3332478e-02 +4.1995378e-02 +3.5297622e-03 +7.6486633e+03
1.6139710e-01 +9.8452220e-01 +5.0404400e+00 +2.0675610e-01 +5.6617033e-03 +1.7007033e+00 +1.9324122e-01 +5.5593000e-03 +9.2909522e-02 +4.2870744e-02 +2.5640422e-03 +7.9795500e+03
1.7043930e-01 +9.8452220e-01 +5.0383133e+00 +2.1213670e-01 +3.1811063e-03 +1.7487933e+00 +2.0051178e-01 +5.9540467e-03 +9.1110344e-02 +4.3955378e-02 +1.7504278e-03 +8.3067278e+03
1.7981540e-01 +9.8452220e-01 +5.0240300e+00 +2.1521030e-01 +7.8838033e-04 +1.7964478e+00 +2.0708422e-01 +6.3781678e-03 +8.8239867e-02 +4.5279700e-02 +1.1314556e-03 +8.6313178e+03
1.8952760e-01 +9.8452220e-01 +4.9996167e+00 +2.1589493e-01 -1.4103143e-03 +1.8445800e+00 +2.1316178e-01 +6.8206611e-03 +8.4611400e-02 +4.6813267e-02 +7.0630944e-04 +8.9532900e+03
1.9957710e-01 +9.8452220e-01 +4.9675000e+00 +2.1422033e-01 -3.3406833e-03 +1.8929433e+00 +2.1897944e-01 +7.2681911e-03 +8.0404911e-02 +4.8460156e-02 +4.6097489e-04 +9.2689067e+03
2.0996430e-01 +9.8452220e-01 +4.9302767e+00 +2.1031307e-01 -4.9704567e-03 +1.9412211e+00 +2.2474244e-01 +7.6980422e-03 +7.5497167e-02 +5.0019656e-02 +3.2747611e-04 +9.5777256e+03
2.2068830e-01 +9.8452220e-01 +4.8903167e+00 +2.0435263e-01 -6.3174333e-03 +1.9901000e+00 +2.3049811e-01 +8.1294211e-03 +6.9479256e-02 +5.1467378e-02 +2.1139522e-04 +9.8832100e+03
2.3174680e-01 +9.8452220e-01 +4.8497767e+00 +1.9652903e-01 -7.4065533e-03 +2.0426100e+00 +2.3618089e-01 +8.5828656e-03 +6.2289111e-02 +5.3105389e-02 +1.3879567e-04 +1.0190410e+04
2.4313640e-01 +9.8452220e-01 +4.8109400e+00 +1.8704953e-01 -8.2349333e-03 +2.1019100e+00 +2.4181844e-01 +9.0410089e-03 +5.4461711e-02 +5.5207022e-02 +1.7394711e-04 +1.0501382e+04
2.5485240e-01 +9.8452220e-01 +4.7762467e+00 +1.7614460e-01 -8.8424567e-03 +2.1682267e+00 +2.4759922e-01 +9.4962156e-03 +4.6638756e-02 +5.7619444e-02 +3.1771900e-04 +1.0813992e+04
2.6688860e-01 +9.8452220e-01 +4.7479900e+00 +1.6404177e-01 -9.2915633e-03 +2.2379056e+00 +2.5368133e-01 +9.9686756e-03 +3.8877567e-02 +6.0151356e-02 +5.2195722e-04 +1.1127944e+04
2.7923730e-01 +9.8452220e-01 +4.7278633e+00 +1.5094550e-01 -9.6260333e-03 +2.3065167e+00 +2.6011356e-01 +1.0480247e-02 +3.0736033e-02 +6.2752589e-02 +7.9817411e-04 +1.1436856e+04
2.9188960e-01 +9.8452220e-01 +4.7166100e+00 +1.3705183e-01 -9.8347400e-03 +2.3750511e+00 +2.6691100e-01 +1.1014604e-02 +2.1416333e-02 +6.5156278e-02 +1.1421578e-03 +1.1751811e+04
3.0483480e-01 +9.8452220e-01 +4.7141667e+00 +1.2259210e-01 -9.8646333e-03 +2.4512622e+00 +2.7397678e-01 +1.1525156e-02 +1.0524881e-02 +6.7591322e-02 +1.4583022e-03 +1.2080956e+04
3.1806090e-01 +9.8452220e-01 +4.7206233e+00 +1.0789750e-01 -9.6108867e-03 +2.5421522e+00 +2.8122844e-01 +1.2027889e-02 -6.6497900e-04 +7.0587744e-02 +1.7471422e-03 +1.2430544e+04
3.3155420e-01 +9.8452220e-01 +4.7362200e+00 +9.3428500e-02 -9.0469267e-03 +2.6452433e+00 +2.8863744e-01 +1.2496856e-02 -1.0311691e-02 +7.4024144e-02 +1.9687333e-03 +1.2804311e+04
3.4529990e-01 +9.8452220e-01 +4.7605700e+00 +7.9625867e-02 -8.3071900e-03 +2.7508011e+00 +2.9614644e-01 +1.2971089e-02 -1.7293644e-02 +7.7635711e-02 +2.1336156e-03 +1.3180156e+04
3.5928140e-01 +9.8452220e-01 +4.7930733e+00 +6.6812067e-02 -7.4511133e-03 +2.8491500e+00 +3.0383800e-01 +1.3429344e-02 -2.1287133e-02 +8.1073544e-02 +2.3626889e-03 +1.3530567e+04
3.7348100e-01 +9.8452220e-01 +4.8320667e+00 +5.5183967e-02 -6.5915733e-03 +2.9335344e+00 +3.1163456e-01 +1.3825000e-02 -2.3148478e-02 +8.4016722e-02 +2.4596078e-03 +1.3839022e+04
3.8787950e-01 +9.8452220e-01 +4.8744467e+00 +4.4750833e-02 -5.8475133e-03 +2.9977311e+00 +3.1899222e-01 +1.4197289e-02 -2.4329256e-02 +8.6308756e-02 +2.2950678e-03 +1.4108844e+04
4.0245670e-01 +9.8452220e-01 +4.9178200e+00 +3.5508000e-02 -5.0715933e-03 +3.0496178e+00 +3.2557044e-01 +1.4484144e-02 -2.5539744e-02 +8.8130056e-02 +2.1447278e-03 +1.4346422e+04
4.1719100e-01 +9.8452220e-01 +4.9597867e+00 +2.7591487e-02 -4.1602667e-03 +3.0986767e+00 +3.3131144e-01 +1.4705544e-02 -2.6066367e-02 +9.0178622e-02 +1.7851433e-03 +1.4547178e+04
4.3206020e-01 +9.8452220e-01 +4.9976633e+00 +2.1076983e-02 -3.2633323e-03 +3.1436633e+00 +3.3617589e-01 +1.5020567e-02 -2.4172067e-02 +9.2925678e-02 +1.3387244e-03 +1.4711589e+04
4.4704090e-01 +9.8452220e-01 +5.0289133e+00 +1.5683490e-02 -2.7395083e-03 +3.1825922e+00 +3.4029678e-01 +1.5354978e-02 -1.9843856e-02 +9.5214311e-02 +1.0716522e-03 +1.4845578e+04
4.6210910e-01 +9.8452220e-01 +5.0522900e+00 +1.0898287e-02 -2.5948003e-03 +3.2135300e+00 +3.4353956e-01 +1.5532511e-02 -1.4476433e-02 +9.6637522e-02 +7.9443178e-04 +1.4946489e+04
4.7724020e-01 +9.8452220e-01 +5.0682967e+00 +6.3989833e-03 -2.5255250e-03 +3.2326922e+00 +3.4558433e-01 +1.5611156e-02 -8.5686500e-03 +9.7125878e-02 +4.2512789e-04 +1.5026267e+04
4.9240920e-01 +9.8452220e-01 +5.0769267e+00 +2.1014653e-03 -2.4347720e-03 +3.2410789e+00 +3.4657044e-01 +1.5671533e-02 -2.6735311e-03 +9.6946556e-02 +1.5815411e-04 +1.5079111e+04
5.0759080e-01 +9.8452220e-01 +5.0769267e+00 -2.1014653e-03 -2.4347720e-03 +3.2410789e+00 +3.4657044e-01 +1.5671533e-02 +2.6735311e-03 +9.6946556e-02 -1.5815411e-04 +1.5079111e+04
5.2275980e-01 +9.8452220e-01 +5.0682967e+00 -6.3989833e-03 -2.5255250e-03 +3.2326922e+00 +3.4558433e-01 +1.5611156e-02 +8.5686500e-03 +9.7125878e-02 -4.2512789e-04 +1.5026267e+04
5.3789090e-01 +9.8452220e-01 +5.0522900e+00 -1.0898287e-02 -2.5948003e-03 +3.2135300e+00 +3.4353956e-01 +1.5532511e-02 +1.4476433e-02 +9.6637522e-02 -7.9443178e-04 +1.4946489e+04
5.5295910e-01 +9.8452220e-01 +5.0289133e+00 -1.5683490e-02 -2.7395083e-03 +3.1825922e+00 +3.4029678e-01 +1.5354978e-02 +1.9843856e-02 +9.5214311e-02 -1.0716522e-03 +1.4845578e+04
5.6793980e-01 +9.8452220e-01 +4.9976633e+00 -2.1076983e-02 -3.2633323e-03 +3.1436633e+00 +3.3617589e-01 +1.5020567e-02 +2.4172067e-02 +9.2925678e-02 -1.3387244e-03 +1.4711589e+04
5.8280900e-01 +9.8452220e-01 +4.9597867e+00 -2.7591487e-02 -4.1602667e-03 +3.0986767e+00 +3.3131144e-01 +1.4705544e-02 +2.6066367e-02 +9.0178622e-02 -1.7851433e-03 +1.4547178e+04
5.9754330e-01 +9.8452220e-01 +4.9178200e+00 -3.5508000e-02 -5.0715933e-03 +3.0496178e+00 +3.2557044e-01 +1.4484144e-02 +2.5539744e-02 +8.8130056e-02 -2.1447278e-03 +1.4346422e+04
6.1212050e-01 +9.8452220e-01 +4.8744467e+00 -4.4750833e-02 -5.8475133e-03 +2.9977311e+00 +3.1899222e-01 +1.4197289e-02 +2.4329256e-02 +8.6308756e-02 -2.2950678e-03 +1.4108844e+04
6.2651900e-01 +9.8452220e-01 +4.8320667e+00 -5.5183967e-02 -6.5915733e-03 +2.9335344e+00 +3.1163456e-01 +1.3825000e-02 +2.3148478e-02 +8.4016722e-02 -2.4596078e-03 +1.3839022e+04
6.4071860e-01 +9.8452220e-01 +4.7930733e+00 -6.6812067e-02 -7.4511133e-03 +2.8491500e+00 +3.0383800e-01 +1.3429344e-02 +2.1287133e-02 +8.1073544e-02 -2.3626889e-03 +1.3530567e+04
6.5470010e-01 +9.8452220e-01 +4.7605700e+00 -7.9625867e-02 -8.3071900e-03 +2.7508011e+00 +2.9614644e-01 +1.2971089e-02 +1.7293644e-02 +7.7635711e-02 -2.1336156e-03 +1.3180156e+04
6.6844580e-01 +9.8452220e-01 +4.7362200e+00 -9.3428500e-02 -9.0469267e-03 +2.6452433e+00 +2.8863744e-01 +1.2496856e-02 +1.0311691e-02 +7.4024144e-02 -1.9687333e-03 +1.2804311e+04
6.8193910e-01 +9.8452220e-01 +4.7206233e+00 -1.0789750e-01 -9.6108867e-03 +2.5421522e+00 +2.8122844e-01 +1.2027889e-02 +6.6497900e-04 +7.0587744e-02 -1.7471422e-03 +1.2430544e+04
6.9516520e-01 +9.8452220e-01 +4.7141667e+00 -1.2259210e-01 -9.8646333e-03 +2.4512622e+00 +2.7397678e-01 +1.1525156e-02 -1.0524881e-02 +6.7591322e-02 -1.4583022e-03 +1.2080956e+04
7.0811040e-01 +9.8452220e-01 +4.7166100e+00 -1.3705183e-01 -9.8347400e-03 +2.3750511e+00 +2.6691100e-01 +1.1014604e-02 -2.1416333e-02 +6.5156278e-02 -1.1421578e-03 +1.1751811e+04
7.2076270e-01 +9.8452220e-01 +4.7278633e+00 -1.5094550e-01 -9.6260333e-03 +2.3065167e+00 +2.6011356e-01 +1.0480247e-02 -3.0736033e-02 +6.2752589e-02 -7.9817411e-04 +1.1436856e+04
7.3311140e-01 +9.8452220e-01 +4.7479900e+00 -1.6404177e-01 -9.2915633e-03 +2.2379056e+00 +2.5368133e-01 +9.9686756e-03 -3.8877567e-02 +6.0151356e-02 -5.2195722e-04 +1.1127944e+04
7.4514760e-01 +9.8452220e-01 +4.7762467e+00 -1.7614460e-01 -8.8424567e-03 +2.1682267e+00 +2.4759922e-01 +9.4962156e-03 -4.6638756e-02 +5.7619444e-02 -3.1771900e-04 +1.0813992e+04
7.5686360e-01 +9.8452220e-01 +4.8109400e+00 -1.8704953e-01 -8.2349333e-03 +2.1019100e+00 +2.4181844e-01 +9.0410089e-03 -5.4461711e-02 +5.5207022e-02 -1.7394711e-04 +1.0501382e+04
7.6825320e-01 +9.8452220e-01 +4.8497767e+00 -1.9652903e-01 -7.4065533e-03 +2.0426100e+00 +2.3618089e-01 +8.5828656e-03 -6.2289111e-02 +5.3105389e-02 -1.3879567e-04 +1.0190410e+04
7.7931170e-01 +9.8452220e-01 +4.8903167e+00 -2.0435263e-01 -6.3174333e-03 +1.9901000e+00 +2.3049811e-01 +8.1294211e-03 -6.9479256e-02 +5.1467378e-02 -2.1139522e-04 +9.8832100e+03
7.9003570e-01 +9.8452220e-01 +4.9302767e+00 -2.1031307e-01 -4.9704567e-03 +1.9412211e+00 +2.2474244e-01 +7.6980422e-03 -7.5497167e-02 +5.0019656e-02 -3.2747611e-04 +9.5777256e+03
8.0042290e-01 +9.8452220e-01 +4.9675000e+00 -2.1422033e-01 -3.3406833e-03 +1.8929433e+00 +2.1897944e-01 +7.2681911e-03 -8.0404911e-02 +4.8460156e-02 -4.6097489e-04 +9.2689067e+03
8.1047240e-01 +9.8452220e-01 +4.9996167e+00 -2.1589493e-01 -1.4103143e-03 +1.8445800e+00 +2.1316178e-01 +6.8206611e-03 -8.4611400e-02 +4.6813267e-02 -7.0630944e-04 +8.9532900e+03
8.2018460e-01 +9.8452220e-01 +5.0240300e+00 -2.1521030e-01 +7.8838033e-04 +1.7964478e+00 +2.0708422e-01 +6.3781678e-03 -8.8239867e-02 +4.5279700e-02 -1.1314556e-03 +8.6313178e+03
8.2956070e-01 +9.8452220e-01 +5.0383133e+00 -2.1213670e-01 +3.1811063e-03 +1.7487933e+00 +2.0051178e-01 +5.9540467e-03 -9.1110344e-02 +4.3955378e-02 -1.7504278e-03 +8.3067278e+03
8.3860290e-01 +9.8452220e-01 +5.0404400e+00 -2.0675610e-01 +5.6617033e-03 +1.7007033e+00 +1.9324122e-01 +5.5593000e-03 -9.2909522e-02 +4.2870744e-02 -2.5640422e-03 +7.9795500e+03
8.4731460e-01 +9.8452220e-01 +5.0288067e+00 -1.9926043e-01 +8.1090467e-03 +1.6501178e+00 +1.8513956e-01 +5.2217178e-03 -9.3332478e-02 +4.1995378e-02 -3.5297622e-03 +7.6486633e+03
8.5569970e-01 +9.8452220e-01 +5.0022867e+00 -1.8992497e-01 +1.0430803e-02 +1.5953156e+00 +1.7619522e-01 +4.9524533e-03 -9.2277878e-02 +4.1215933e-02 -4.5609678e-03 +7.3135044e+03
8.6376300e-01 +9.8452220e-01 +4.9601733e+00 -1.7905897e-01 +1.2582437e-02 +1.5356122e+00 +1.6649744e-01 +4.7346900e-03 -8.9817778e-02 +4.0431467e-02 -5.5925722e-03 +6.9729044e+03
8.7151010e-01 +9.8452220e-01 +4.9020967e+00 -1.6696943e-01 +1.4546120e-02 +1.4710544e+00 +1.5617378e-01 +4.5610978e-03 -8.6058200e-02 +3.9601656e-02 -6.5896567e-03 +6.6265411e+03
8.7894690e-01 +9.8452220e-01 +4.8279600e+00 -1.5395137e-01 +1.6303147e-02 +1.4020200e+00 +1.4536411e-01 +4.4294111e-03 -8.1088156e-02 +3.8708978e-02 -7.5177211e-03 +6.2753611e+03
8.8608010e-01 +9.8452220e-01 +4.7379333e+00 -1.4029247e-01 +1.7820673e-02 +1.3288567e+00 +1.3422044e-01 +4.3316744e-03 -7.4984111e-02 +3.7728722e-02 -8.3436367e-03 +5.9201733e+03
8.9291660e-01 +9.8452220e-01 +4.6324467e+00 -1.2627953e-01 +1.9049917e-02 +1.2516633e+00 +1.2290767e-01 +4.2634556e-03 -6.7849256e-02 +3.6616322e-02 -9.0385622e-03 +5.5613267e+03
8.9946400e-01 +9.8452220e-01 +4.5122233e+00 -1.1220107e-01 +1.9934290e-02 +1.1704400e+00 +1.1160133e-01 +4.2204056e-03 -5.9866867e-02 +3.5295656e-02 -9.5734933e-03 +5.1990667e+03
9.0572980e-01 +9.8452220e-01 +4.3782867e+00 -9.8341500e-02 +2.0424147e-02 +1.0853670e+00 +1.0048020e-01 +4.1904978e-03 -5.1321244e-02 +3.3672200e-02 -9.9245678e-03 +4.8339844e+03
9.1172210e-01 +9.8452220e-01 +4.2319367e+00 -8.4969233e-02 +2.0489447e-02 +9.9700444e-01 +8.9712956e-02 +4.1571533e-03 -4.2578722e-02 +3.1663544e-02 -1.0081554e-02 +4.4675467e+03
9.1744900e-01 +9.8452220e-01 +4.0747267e+00 -7.2323267e-02 +2.0126793e-02 +9.0635233e-01 +7.9442211e-02 +4.1057244e-03 -3.4042667e-02 +2.9233022e-02 -1.0050699e-02 +4.1020878e+03
9.2291890e-01 +9.8452220e-01 +3.9083767e+00 -6.0601467e-02 +1.9360907e-02 +8.1482944e-01 +6.9773911e-02 +4.0252656e-03 -2.6095100e-02 +2.6407444e-02 -9.8516589e-03 +3.7404122e+03
9.2814000e-01 +9.8452220e-01 +3.7347367e+00 -4.9952233e-02 +1.8241813e-02 +7.2415544e-01 +6.0775389e-02 +3.9084767e-03 -1.9043222e-02 +2.3271856e-02 -9.5122722e-03 +3.3856267e+03
9.3312100e-01 +9.8452220e-01 +3.5556733e+00 -4.0470533e-02 +1.6839393e-02 +6.3615967e-01 +5.2480478e-02 +3.7530111e-03 -1.3087244e-02 +1.9953811e-02 -9.0632833e-03 +3.0411722e+03
9.3787010e-01 +9.8452220e-01 +3.3730167e+00 -3.2197827e-02 +1.5236227e-02 +5.5257556e-01 +4.4898267e-02 +3.5624978e-03 -8.3119978e-03 +1.6605122e-02 -8.5337978e-03 +2.7106689e+03
9.4239590e-01 +9.8452220e-01 +3.1884703e+00 -2.5125857e-02 +1.3519480e-02 +4.7486900e-01 +3.8022278e-02 +3.3461089e-03 -4.6962122e-03 +1.3381533e-02 -7.9484256e-03 +2.3975844e+03
9.4670670e-01 +9.8452220e-01 +3.0035687e+00 -1.9203317e-02 +1.1772773e-02 +4.0411811e-01 +3.1837667e-02 +3.1165256e-03 -2.1336278e-03 +1.0421767e-02 -7.3262178e-03 +2.1049189e+03
9.5081070e-01 +9.8452220e-01 +2.8196273e+00 -1.4345030e-02 +1.0069083e-02 +3.4095422e-01 +2.6325567e-02 +2.8865789e-03 -4.6098278e-04 +7.8306878e-03 -6.6809800e-03 +1.8349867e+03
9.5471620e-01 +9.8452220e-01 +2.6377290e+00 -1.0442293e-02 +8.4657400e-03 +2.8556689e-01 +2.1464656e-02 +2.6659700e-03 +5.1231900e-04 +5.6697367e-03 -6.0226700e-03 +1.5892789e+03
9.5843100e-01 +9.8452220e-01 +2.4587270e+00 -7.3733433e-03 +7.0020767e-03 +2.3775889e-01 +1.7230922e-02 +2.4595000e-03 +9.7773178e-04 +3.9552211e-03 -5.3594178e-03 +1.3684033e+03
9.6196310e-01 +9.8452220e-01 +2.2832603e+00 -5.0128533e-03 +5.6997867e-03 +1.9703711e-01 +1.3596367e-02 +2.2671478e-03 +1.1074512e-03 +2.6634422e-03 -4.6994833e-03 +1.1721256e+03
9.6532020e-01 +9.8452220e-01 +2.1117810e+00 -3.2396293e-03 +4.5654067e-03 +1.6271600e-01 +1.0527384e-02 +2.0854500e-03 +1.0419109e-03 +1.7409100e-03 -4.0524644e-03 +9.9949978e+02
9.6850970e-01 +9.8452220e-01 +1.9445870e+00 -1.9421427e-03 +3.5940533e-03 +1.3401489e-01 +7.9837078e-03 +1.9094811e-03 +8.8470744e-04 +1.1172122e-03 -3.4294200e-03 +8.4906056e+02
9.7153900e-01 +9.8452220e-01 +1.7818527e+00 -1.0218317e-03 +2.7736087e-03 +1.1013666e-01 +5.9182578e-03 +1.7347011e-03 +7.0376933e-04 +7.1779122e-04 -2.8420211e-03 +7.1903500e+02
9.7441510e-01 +9.8452220e-01 +1.6236567e+00 -3.9445600e-04 +2.0885167e-03 +9.0321789e-02 +4.2782167e-03 +1.5581878e-03 +5.3695278e-04 +4.7422700e-04 -2.3012044e-03 +6.0754211e+02
9.7714490e-01 +9.8452220e-01 +1.4700077e+00 +1.0063347e-05 +1.5226803e-03 +7.3880378e-02 +3.0071278e-03 +1.3791122e-03 +3.9994911e-04 +3.3061200e-04 -1.8158556e-03 +5.1275367e+02
9.7973510e-01 +9.8452220e-01 +1.3208640e+00 +2.4880390e-04 +1.0612667e-03 +6.0205911e-02 +2.0475711e-03 +1.1985878e-03 +2.9450333e-04 +2.4588222e-04 -1.3919311e-03 +4.3301200e+02
9.8219210e-01 +9.8452220e-01 +1.1761470e+00 +3.6752000e-04 +6.9146367e-04 +4.8777344e-02 +1.3438656e-03 +1.0191838e-03 +2.1545778e-04 +1.9293433e-04 -1.0321437e-03 +3.6691211e+02
9.8452220e-01 +9.8452220e-01 +1.0357563e+00 +4.0246100e-04 +4.0246100e-04 +3.9155467e-02 +8.4434156e-04 +8.4434156e-04 +1.5581978e-04 +1.5581978e-04 -7.3612811e-04 +3.1335889e+02
9.8673120e-01 +9.8452220e-01 +8.9957600e-01 +3.8207933e-04 +1.8497357e-04 +3.0978189e-02 +5.0294056e-04 +6.7786644e-04 +1.0969071e-04 +1.2629789e-04 -5.0089756e-04 +2.7161589e+02
9.8882510e-01 +9.8452220e-01 +7.6748467e-01 +3.2849883e-04 +3.0619500e-05 +2.3958156e-02 +2.8005878e-04 +5.2351622e-04 +7.3360878e-05 +1.0071236e-04 -3.2140422e-04 +2.4136289e+02
9.9080940e-01 +9.8452220e-01 +6.3936033e-01 +2.5871163e-04 -6.8634200e-05 +1.7883844e-02 +1.4274800e-04 +3.8469111e-04 +4.5123722e-05 +7.7702133e-05 -1.9108689e-04 +2.2278000e+02
9.9268930e-01 +9.8452220e-01 +5.1508533e-01 +1.8552153e-04 -1.2084767e-04 +1.2623811e-02 +6.4439078e-05 +2.6422389e-04 +2.4421433e-05 +5.6855800e-05 -1.0236503e-04 +2.1666844e+02
9.9447000e-01 +9.8452220e-01 +3.9455033e-01 +1.1828497e-04 -1.3428967e-04 +8.1328522e-03 +2.4386289e-05 +1.6430289e-04 +1.0860796e-05 +3.8151511e-05 -4.7084422e-05 +2.2461944e+02
9.9615640e-01 +9.8452220e-01 +2.7765703e-01 +6.3497200e-05 -1.1746937e-04 +4.4576311e-03 +7.0074389e-06 +8.6579578e-05 +3.4948067e-06 +2.1913833e-05 -1.6930344e-05 +2.4922833e+02
9.9775320e-01 +9.8452220e-01 +1.6432143e-01 +2.5256240e-05 -7.9085767e-05 +1.7400311e-03 +1.2526744e-06 +3.2502400e-05 +5.9828711e-07 +9.0256367e-06 -3.8181956e-06 +2.9414389e+02
9.9926490e-01 +9.8452220e-01 +5.4489033e-02 +5.3238067e-06 -2.8005613e-05 +2.1686433e-04 +8.2459344e-08 +3.9038644e-06 +9.3046878e-09 +1.2013100e-06 -2.5498633e-07 +3.5772200e+02
1.0000000e+00 +9.8452220e-01 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +3.5772200e+02
0.0000000e+00 +9.8673120e-01 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +3.1886900e+02
7.3512100e-04 +9.8673120e-01 +4.7834500e-02 -3.5597133e-06 -1.5462403e-05 +1.9756356e-04 +6.6358678e-08 +2.2846400e-06 +2.4242622e-10 +1.0046366e-06 +1.5801967e-07 +3.1886900e+02
2.2468180e-03 +9.8673120e-01 +1.4399600e-01 -1.6883133e-05 -4.3994367e-05 +1.5564200e-03 +1.0019981e-06 +1.8904289e-05 -4.5328656e-07 +7.3567089e-06 +2.4196789e-06 +2.5488344e+02
3.8436230e-03 +9.8673120e-01 +2.4293560e-01 -4.2246667e-05 -6.3852667e-05 +3.9168856e-03 +5.5851733e-06 +5.0341378e-05 -2.8601711e-06 +1.7418556e-05 +1.0899812e-05 +2.0997011e+02
5.5300300e-03 +9.8673120e-01 +3.4470633e-01 -7.7840533e-05 -6.7964467e-05 +7.0156178e-03 +1.9398922e-05 +9.5796944e-05 -9.1006978e-06 +2.9556911e-05 +3.0714600e-05 +1.8566211e+02
7.3107370e-03 +9.8673120e-01 +4.4939567e-01 -1.1975690e-04 -4.9392800e-05 +1.0687362e-02 +5.1239467e-05 +1.5472011e-04 -2.0580533e-05 +4.2970656e-05 +6.7528367e-05 +1.7804433e+02
9.1906470e-03 +9.8673120e-01 +5.5710733e-01 -1.6185510e-04 -1.4046920e-06 +1.4862367e-02 +1.1361900e-04 +2.2634311e-04 -3.7900511e-05 +5.7431444e-05 +1.2727311e-04 +1.8424089e+02
1.1174880e-02 +9.8673120e-01 +6.6795800e-01 -1.9534773e-04 +8.2444967e-05 +1.9559267e-02 +2.2338333e-04 +3.0945389e-04 -6.1068833e-05 +7.3045144e-05 +2.1584311e-04 +2.0242656e+02
1.3268760e-02 +9.8673120e-01 +7.8207133e-01 -2.0829367e-04 +2.0829367e-04 +2.4875578e-02 +4.0235356e-04 +4.0235356e-04 -9.0171167e-05 +9.0171167e-05 +3.3877322e-04 +2.3163833e+02
1.5477840e-02 +9.8673120e-01 +8.9957600e-01 -1.8497357e-04 +3.8207933e-04 +3.0978189e-02 +6.7786644e-04 +5.0294056e-04 -1.2629789e-04 +1.0969071e-04 +5.0089756e-04 +2.7161589e+02
1.7807890e-02 +9.8673120e-01 +1.0205977e+00 -1.0510360e-04 +6.0982500e-04 +3.8096244e-02 +1.0830594e-03 +6.0887100e-04 -1.7240522e-04 +1.3382600e-04 +7.0597433e-04 +3.2267933e+02
2.0264900e-02 +9.8673120e-01 +1.1452563e+00 +5.7161700e-05 +8.9809967e-04 +4.6517778e-02 +1.6567344e-03 +7.1776500e-04 -2.3367233e-04 +1.6764589e-04 +9.5626922e-04 +3.8564644e+02
2.2855100e-02 +9.8673120e-01 +1.2736583e+00 +3.3447433e-04 +1.2545770e-03 +5.6590433e-02 +2.4426533e-03 +8.2745500e-04 -3.1684044e-04 +2.2122311e-04 +1.2521200e-03 +4.6177622e+02
2.5584920e-02 +9.8673120e-01 +1.4058883e+00 +7.6778100e-04 +1.6885227e-03 +6.8724911e-02 +3.4881722e-03 +9.3629156e-04 -4.2802633e-04 +3.1213456e-04 +1.5915600e-03 +5.5272656e+02
2.8461020e-02 +9.8673120e-01 +1.5420013e+00 +1.4079700e-03 +2.2109620e-03 +8.3398544e-02 +4.8422600e-03 +1.0434991e-03 -5.6866667e-04 +4.6765678e-04 +1.9701567e-03 +6.6050389e+02
3.1490280e-02 +9.8673120e-01 +1.6820077e+00 +2.3174803e-03 +2.8342463e-03 +1.0115479e-01 +6.5531256e-03 +1.1495100e-03 -7.2961022e-04 +7.2572833e-04 +2.3812133e-03 +7.8738978e+02
3.4679800e-02 +9.8673120e-01 +1.8258570e+00 +3.5715433e-03 +3.5707767e-03 +1.2259344e-01 +8.6658500e-03 +1.2561178e-03 -8.8392756e-04 +1.1336678e-03 +2.8164456e-03 +9.3582578e+02
3.8036870e-02 +9.8673120e-01 +1.9734180e+00 +5.2586200e-03 +4.4308000e-03 +1.4834689e-01 +1.1220533e-02 +1.3662556e-03 -9.7966467e-04 +1.7439111e-03 +3.2670533e-03 +1.1082464e+03
4.1568990e-02 +9.8673120e-01 +2.1244537e+00 +7.4795100e-03 +5.4193967e-03 +1.7903767e-01 +1.4251422e-02 +1.4832800e-03 -9.3431844e-04 +2.6067256e-03 +3.7248856e-03 +1.3068544e+03
