"Velocity[i] (m/s)","X (m)","Y (m)","Z (m)"
0.000301536492770538,0.05,0.14,0.24
0.000255435585131636,0.05,0.12,0.22
0.000209253528737463,0.05,0.1,0.2
0.000163568023708649,0.05,0.08,0.18
0.000119025287858676,0.05,0.06,0.16
7.63523394198273e-05,0.05,0.04,0.14
0,0.05,0,0.1
3.63700655725552e-05,0.05,0.02,0.12
0.000701966200722381,0.05,0.38,0.5
0.000687695952365175,0.05,0.36,0.48
0.000669516666675918,0.05,0.34,0.46
0.000647554217721336,0.05,0.32,0.44
0.000621962288278155,0.05,0.3,0.42
0.000592922471696511,0.05,0.28,0.4
0.000560644301003776,0.05,0.26,0.38
0.000525365772773512,0.05,0.24,0.36
0.000487353856442496,0.05,0.22,0.34
0.000446905512944795,0.05,0.2,0.32
0.000404349018936045,0.05,0.18,0.3
0.000360045967681799,0.05,0.16,0.28
0.000314393844746519,0.05,0.14,0.26
0.000267829396761954,0.05,0.12,0.24
0.000220833033381496,0.05,0.1,0.22
0.000173934320628177,0.05,0.08,0.2
0.000127718567455304,0.05,0.06,0.18
8.28341508167796e-05,0.05,0.04,0.16
0,0.05,0,0.12
3.99988393837702e-05,0.05,0.02,0.14
0.000688612723024562,0.05,0.36,0.5
0.000672191672492772,0.05,0.34,0.48
0.00065187543805223,0.05,0.32,0.46
0.000627803572569974,0.05,0.3,0.44
0.000600143277551979,0.05,0.28,0.42
0.000569089330383576,0.05,0.26,0.4
0.000534864258952439,0.05,0.24,0.38
0.000497718647238798,0.05,0.22,0.36
0.000457931761047803,0.05,0.2,0.34
0.000415812413848471,0.05,0.18,0.32
0.000371700356481597,0.05,0.16,0.3
0.000325968103425112,0.05,0.14,0.28
0.000279023268376477,0.05,0.12,0.26
0.000231311627430841,0.05,0.1,0.24
0.000183320786163677,0.05,0.08,0.22
0.000135584337840555,0.05,0.06,0.2
8.86860234459164e-05,0.05,0.04,0.18
0,0.05,0,0.14
4.32623469350801e-05,0.05,0.02,0.16
0.000673082191497087,0.05,0.34,0.5
0.00065446131338831,0.05,0.32,0.48
0.000631958973826841,0.05,0.3,0.46
0.00060572822985705,0.05,0.28,0.44
0.000575949539779685,0.05,0.26,0.42
0.000542830443009734,0.05,0.24,0.4
0.000506605923874304,0.05,0.22,0.38
0.000467538462544326,0.05,0.2,0.36
0.000425918617111165,0.05,0.18,0.34
0.000382065911253449,0.05,0.16,0.32
0.00033632994745858,0.05,0.14,0.3
0.000289092051389162,0.05,0.12,0.28
0.000240767181821866,0.05,0.1,0.26
0.000191806302609621,0.05,0.08,0.24
0.000142698881973047,0.05,0.06,0.22
9.39749770623166e-05,0.05,0.04,0.2
0,0.05,0,0.16
4.62057901131629e-05,0.05,0.02,0.18
0.000655322131933644,0.05,0.32,0.5
0.000634445445029996,0.05,0.3,0.48
0.000609700829954818,0.05,0.28,0.46
0.000581254687858745,0.05,0.26,0.44
0.000549300239072181,0.05,0.24,0.42
0.000514057392138056,0.05,0.22,0.4
0.000475772831123322,0.05,0.2,0.38
0.00043472001561895,0.05,0.18,0.36
0.000391199697332922,0.05,0.16,0.34
0.00034554056765046,0.05,0.14,0.32
0.000298100174404681,0.05,0.12,0.3
0.000249266067839926,0.05,0.1,0.28
0.000199457161215832,0.05,0.08,0.26
0.000149125040479703,0.05,0.06,0.24
